ticker,earnings_date,period,eps_estimate,eps_actual,surprise_pct,stock_return_3d,spy_return_3d,abnormal_return_3d,post2020
AOS,2022-07-28,post_2020,0.81,0.82,0.012345679012345552,0.0499501139088403,0.027303884956030755,0.022646228952809544,1
AOS,2022-10-27,post_2020,0.69,0.69,0.0,0.05286156974869072,0.018323554481860738,0.03453801526682998,1
AOS,2023-01-31,post_2020,0.79,0.86,0.08860759493670879,0.17461348867254722,0.02548747830816045,0.14912601036438677,1
AOS,2023-04-27,post_2020,0.78,0.94,0.205128205128205,0.016220312795150793,0.028612998920572785,-0.012392686125421992,1
AOS,2023-07-27,post_2020,0.9,1.01,0.1222222222222222,-0.03443284378440503,0.00309544602531564,-0.03752828980972067,1
AOS,2023-10-26,post_2020,0.79,0.9,0.1392405063291139,0.04019022314837639,-0.016453225223132972,0.056643448371509364,1
AOS,2024-01-30,post_2020,0.96,0.97,0.010416666666666676,-0.04573952700052464,-0.017078195331095225,-0.028661331669429413,1
AOS,2024-04-25,post_2020,0.99,1.0,0.01010101010101011,-0.043562963913764574,0.005639065689965195,-0.04920202960372977,1
AOS,2024-07-23,post_2020,1.06,1.06,0.0,-0.09064301988717427,-0.024195602390970294,-0.06644741749620398,1
AOS,2024-10-22,post_2020,0.82,0.82,0.0,-0.016539480508430904,-0.009663585141526765,-0.006875895366904139,1
AOS,2025-01-30,post_2020,0.89,0.85,-0.04494382022471914,-0.022801636956648497,1.6711209260167337e-05,-0.022818348165908664,1
AOS,2025-04-29,post_2020,0.91,0.95,0.04395604395604387,0.05288698678855708,0.00669883178593933,0.04618815500261775,1
AOS,2025-07-24,post_2020,0.99,1.07,0.08080808080808088,0.009526475497634745,0.004556766184766525,0.00496970931286822,1
AOS,2025-10-28,post_2020,0.91,0.94,0.03296703296703287,-0.04416264877135456,0.0031375724389370863,-0.04730022121029165,1
AOS,2026-01-29,post_2020,0.84,0.9,0.0714285714285715,0.06279128757624997,-0.004961031120839565,0.06775231869708953,1
AOS,2026-04-30,post_2020,0.94,0.85,-0.0957446808510638,-0.04690463100153652,0.01274628030327718,-0.0596509113048137,1
ABT,2015-01-29,pre_2020,0.63,0.62,-0.015873015873015886,0.03109860467793024,-0.003447570566652458,0.0345461752445827,0
ABT,2015-04-22,pre_2020,0.42,0.47,0.11904761904761903,0.028438794462215533,0.007442629003580503,0.02099616545863503,0
ABT,2015-07-22,pre_2020,0.5,0.52,0.040000000000000036,0.02893871573204132,-0.007415060683843011,0.03635377641588433,0
ABT,2015-10-21,pre_2020,0.53,0.54,0.018867924528301903,0.04216550514813466,0.01058538375131124,0.031580121396823424,0
ABT,2016-01-28,pre_2020,0.61,0.62,0.016393442622950834,-0.06473950234526582,0.029713284396929884,-0.0944527867421957,0
ABT,2016-04-20,pre_2020,0.39,0.41,0.05128205128205118,0.0006838235957540295,-0.00443075682480587,0.0051145804205599,0
ABT,2016-07-20,pre_2020,0.53,0.55,0.03773584905660381,0.029665218523672987,0.0003699658032281228,0.029295252720444864,0
ABT,2016-10-19,pre_2020,0.58,0.59,0.017241379310344845,-0.010444399590487374,0.0007953794102399936,-0.011239779000727368,0
ABT,2017-01-25,pre_2020,0.65,0.65,0.0,0.016124583446861074,0.007601038435940621,0.008523545010920452,0
ABT,2017-04-19,pre_2020,0.43,0.48,0.11627906976744183,0.012664469657124533,0.00628543107954882,0.006379038577575713,0
ABT,2017-07-20,pre_2020,0.61,0.62,0.016393442622950834,0.028524835819548233,-0.0004453268368452834,0.028970162656393517,0
ABT,2017-10-18,pre_2020,0.65,0.66,0.015384615384615398,0.017072308801254543,0.0012527741219536814,0.015819534679300862,0
ABT,2018-01-24,pre_2020,0.73,0.74,0.013698630136986314,0.06736484692279876,3.5401162041592826e-05,0.06732944576075717,0
ABT,2018-04-18,pre_2020,0.58,0.59,0.017241379310344845,0.0013381029636179154,-0.004811288960535509,0.0061493919241534245,0
ABT,2018-07-18,pre_2020,0.71,0.73,0.028169014084507067,0.015605344511528063,-0.001675430529605837,0.0172807750411339,0
ABT,2018-10-17,pre_2020,0.75,0.75,0.0,-0.03960530274186824,-0.014265747564049858,-0.025339555177818385,0
ABT,2019-01-23,pre_2020,0.81,0.81,0.0,-0.0088124788454913,0.0026250527392004397,-0.01143753158469174,0
ABT,2019-04-17,pre_2020,0.62,0.63,0.01612903225806453,-0.03220750603348144,-0.0004823779300566766,-0.03172512810342476,0
ABT,2019-07-17,pre_2020,0.8,0.82,0.024999999999999883,0.05531492937487248,-0.003168583812272141,0.05848351318714462,0
ABT,2019-10-16,pre_2020,0.84,0.84,0.0,0.004879406078888815,0.0013386662350034495,0.0035407398438853654,0
ABT,2020-01-22,post_2020,0.95,0.95,0.0,0.011144390119723457,0.0012678504316461225,0.009876539688077335,1
ABT,2020-04-16,post_2020,0.61,0.65,0.06557377049180334,0.05575106490808657,0.03196999151718494,0.02378107339090163,1
ABT,2020-07-16,post_2020,0.42,0.57,0.3571428571428571,0.026051663218983112,-0.0004040231812934003,0.026455686400276512,1
ABT,2020-10-21,post_2020,0.91,0.98,0.07692307692307687,0.01033575760768879,0.0035822601035344626,0.006753497504154327,1
ABT,2021-01-27,post_2020,1.35,1.45,0.07407407407407397,0.04933295130519588,-0.01605036202932353,0.06538331333451941,1
ABT,2021-04-20,post_2020,1.27,1.32,0.039370078740157514,-0.015498258787076558,0.0020712841109400415,-0.0175695428980166,1
ABT,2021-07-22,post_2020,1.02,1.17,0.1470588235294117,0.015296632773169838,0.012403634093320237,0.002892998679849601,1
ABT,2021-10-20,post_2020,0.95,1.4,0.47368421052631576,0.04784645313208036,0.006546240097417888,0.04130021303466247,1
ABT,2022-01-26,post_2020,1.21,1.32,0.090909090909091,-0.02295789888754307,-0.0074343842136165295,-0.015523514673926542,1
ABT,2022-04-20,post_2020,1.46,1.73,0.18493150684931509,0.028254860948328853,-0.015684042790394814,0.04393890373872367,1
ABT,2022-07-20,post_2020,1.14,1.43,0.25438596491228077,0.00691350659525658,0.016621497116573458,-0.009707990521316878,1
ABT,2022-10-19,post_2020,0.94,1.15,0.2234042553191489,-0.09306528365766631,-0.015412373716866656,-0.07765290994079965,1
ABT,2023-01-25,post_2020,0.94,1.03,0.09574468085106393,-0.01297423323271496,0.011369261468131775,-0.024343494700846735,1
ABT,2023-04-19,post_2020,0.99,1.03,0.04040404040404044,0.05952947094362471,-0.005625033822280412,0.06515450476590512,1
ABT,2023-07-20,post_2020,1.05,1.08,0.028571428571428595,0.06534308437812664,-0.006634425526543253,0.07197750990466989,1
ABT,2023-10-18,post_2020,1.1,1.14,0.03636363636363619,0.03581511702381257,-0.02199446439006647,0.05780958141387904,1
ABT,2024-01-24,post_2020,1.19,1.19,0.0,-0.013596388521648128,0.006538050554250052,-0.02013443907589818,1
ABT,2024-04-17,post_2020,0.95,0.98,0.03157894736842108,-0.036077341373207616,-0.007963890060598389,-0.028113451312609228,1
ABT,2024-07-18,post_2020,1.1,1.14,0.03636363636363619,-0.02531524256541895,-0.01427436281135841,-0.01104087975406054,1
ABT,2024-10-16,post_2020,1.2,1.21,0.008333333333333342,0.01585533534256478,0.004432685260330471,0.011422650082234309,1
ABT,2025-01-22,post_2020,1.34,1.34,0.0,0.05505610430344943,0.011110176612946887,0.04394592769050254,1
ABT,2025-04-16,post_2020,1.07,1.09,0.018691588785046745,0.037711893940001184,-0.020833074295682374,0.05854496823568356,1
ABT,2025-07-17,post_2020,1.26,1.26,0.0,-0.06125710404853535,0.005382722259361206,-0.06663982630789655,1
ABT,2025-10-15,post_2020,1.3,1.3,0.0,-0.03806163496482429,-0.002401024308175681,-0.035660610656648606,1
ABT,2026-01-22,post_2020,1.49,1.5,0.00671140939597316,-0.1102460779721508,0.005587887521047108,-0.11583396549319791,1
ABT,2026-04-16,post_2020,1.15,1.15,0.0,-0.046770383164489004,0.014572732480885087,-0.06134311564537409,1
ABBV,2015-01-30,pre_2020,0.86,0.89,0.03488372093023259,-0.03833968117440867,-0.00034697685214446494,-0.037992704322264204,0
ABBV,2015-04-23,pre_2020,0.85,0.94,0.10588235294117644,0.02402359743893734,0.004842462584443652,0.019181134854493687,0
ABBV,2015-07-24,pre_2020,1.06,1.08,0.018867924528301903,-0.01673276356228237,-0.016128978888686252,-0.0006037846735961194,0
ABBV,2015-10-30,pre_2020,1.08,1.13,0.04629629629629613,0.17153426753208545,0.00747009347032912,0.16406417406175633,0
ABBV,2016-01-29,pre_2020,1.12,1.13,0.008928571428571237,-0.026141335393074838,0.02400670261647253,-0.05014803800954737,0
ABBV,2016-04-28,pre_2020,1.14,1.15,0.008771929824561412,0.004942075328121742,-0.014425813157163847,0.01936788848528559,0
ABBV,2016-07-29,pre_2020,1.2,1.26,0.050000000000000044,0.03430161095714834,0.0007843113921994771,0.033517299564948866,0
ABBV,2016-10-28,pre_2020,1.2,1.21,0.008333333333333342,-0.09241754785100931,-0.002908395207974701,-0.0895091526430346,0
ABBV,2017-01-27,pre_2020,1.2,1.2,0.0,-0.01371013517880637,-0.007761658810128247,-0.005948476368678124,0
ABBV,2017-04-27,pre_2020,1.26,1.28,0.015873015873015886,0.013837822922186493,-0.0013423229031412909,0.015180145825327784,0
ABBV,2017-07-28,pre_2020,1.4,1.42,0.0142857142857143,-0.02537280687806376,-0.0017392412280495817,-0.023633565650014177,0
ABBV,2017-10-27,pre_2020,1.39,1.41,0.014388489208633108,0.01563151582350497,0.004420475890907216,0.011211039932597755,0
ABBV,2018-01-26,pre_2020,1.43,1.48,0.034965034965034995,0.1293628939725986,0.004870708428251991,0.1244921855443466,0
ABBV,2018-04-26,pre_2020,1.79,1.87,0.044692737430167634,0.074670925444567,0.011114012829740672,0.06355691261482632,0
ABBV,2018-07-27,pre_2020,1.97,2.0,0.0152284263959391,-0.026506417180673036,-0.011964130175614485,-0.014542287005058552,0
ABBV,2018-11-02,pre_2020,2.0,2.14,0.07000000000000006,0.02954750095973191,-0.00043827567408172285,0.029985776633813632,0
ABBV,2019-01-25,pre_2020,1.93,1.9,-0.015544041450777216,-0.10177004788176236,0.0007968964465654427,-0.1025669443283278,0
ABBV,2019-04-25,pre_2020,2.07,2.14,0.03381642512077309,0.013092565281659807,0.004037752480112733,0.009054812801547074,0
ABBV,2019-07-26,pre_2020,2.21,2.26,0.02262443438914019,0.0078005552460427285,0.004866731044158135,0.002933824201884594,0
ABBV,2019-11-01,pre_2020,2.3,2.33,0.013043478260869674,0.04324315099812592,0.013318711493025992,0.02992443950509993,0
ABBV,2020-02-07,post_2020,2.19,2.21,0.009132420091324209,0.08683163586039844,0.0020962282126995024,0.08473540764769893,1
ABBV,2020-05-01,post_2020,2.25,2.42,0.07555555555555553,-0.004135988059823625,-0.023787971218484416,0.01965198315866079,1
ABBV,2020-07-31,post_2020,2.2,2.34,0.06363636363636349,-0.0010411377722256976,0.014909291995568008,-0.015950429767793706,1
ABBV,2020-10-30,post_2020,2.77,2.83,0.021660649819494605,0.09396276959869243,0.0006668662497559819,0.09329590334893645,1
ABBV,2021-02-03,post_2020,2.85,2.92,0.024561403508771874,0.048902874202129354,0.012160942837220245,0.03674193136490911,1
ABBV,2021-04-30,post_2020,2.83,2.95,0.04240282685512371,0.03417796389539829,-0.004427817458844352,0.03860578135424264,1
ABBV,2021-07-30,post_2020,3.03,3.11,0.026402640264026427,-0.02877101892959344,-0.006944250447395328,-0.02182676848219811,1
ABBV,2021-10-29,post_2020,3.22,3.33,0.034161490683229774,0.0468681175415262,0.0037528050166932836,0.043115312524832916,1
ABBV,2022-02-02,post_2020,3.28,3.31,0.00914634146341471,0.027226069089781868,-0.014019388238367236,0.041245457328149104,1
ABBV,2022-04-29,post_2020,3.14,3.16,0.006369426751592362,-0.05399504722927928,-0.031158700867764955,-0.022836346361514326,1
ABBV,2022-07-29,post_2020,3.31,3.37,0.018126888217522674,-0.06363943259883775,0.01157430641610202,-0.07521373901493977,1
ABBV,2022-10-28,post_2020,3.57,3.66,0.025210084033613533,-0.04625408753000704,0.016395552113616763,-0.0626496396436238,1
ABBV,2023-02-09,post_2020,3.58,3.6,0.005586592178770954,0.051448727418123674,-0.006355844932243837,0.05780457235036751,1
ABBV,2023-04-27,post_2020,2.49,2.46,-0.012048192771084437,-0.06600731980657493,0.028612998920572785,-0.09462031872714771,1
ABBV,2023-07-27,post_2020,2.81,2.91,0.035587188612099675,0.063072793262275,0.00309544602531564,0.059977347236959355,1
ABBV,2023-10-27,post_2020,2.87,2.95,0.027874564459930338,-0.022796075168527774,0.007369018583071929,-0.030165093751599703,1
ABBV,2024-02-02,post_2020,2.8,2.79,-0.0035714285714284954,0.021898782849157694,0.006847767878688682,0.015051014970469012,1
ABBV,2024-04-26,post_2020,2.26,2.31,0.022123893805309856,-0.03449110212607087,0.013048869675822417,-0.04753997180189329,1
ABBV,2024-07-25,post_2020,2.66,2.65,-0.003759398496240688,0.050791710327162676,0.005930890396623756,0.04486081993053892,1
ABBV,2024-10-30,post_2020,2.92,3.0,0.02739726027397263,0.0761150783873612,-0.022568992007366284,0.09868407039472749,1
ABBV,2025-01-31,post_2020,2.12,2.16,0.018867924528301903,0.08249361224132112,-0.012015752315048811,0.09450936455636993,1
ABBV,2025-04-25,post_2020,2.4,2.46,0.025000000000000022,0.06636360356649051,0.00760933888950599,0.058754264676984524,1
ABBV,2025-07-31,post_2020,2.91,2.97,0.020618556701030945,0.031218760219005492,-0.020080001361725275,0.05129876158073077,1
ABBV,2025-10-31,post_2020,1.78,1.86,0.04494382022471914,-0.07116565643014228,0.005162936571576182,-0.07632859300171846,1
ABBV,2026-02-04,post_2020,2.65,2.71,0.022641509433962283,-0.029424825083879336,-0.017272641521187015,-0.01215218356269232,1
ABBV,2026-04-29,post_2020,2.67,2.65,-0.007490636704119857,0.06894635396067805,0.009793586891418515,0.05915276706925954,1
ACN,2015-03-26,pre_2020,1.07,1.08,0.009345794392523372,0.06495849997975411,-9.733427432068176e-05,0.0650558342540748,0
ACN,2015-06-25,pre_2020,1.23,1.3,0.05691056910569111,0.012580108080230579,-0.003230490207500436,0.015810598287731015,0
ACN,2015-09-24,pre_2020,1.12,1.15,0.026785714285714107,-0.009401043882024451,-0.0038742641592477423,-0.005526779722776709,0
ACN,2015-12-17,pre_2020,1.32,1.28,-0.030303030303030328,-0.06554817675912095,-0.032781788925847155,-0.03276638783327379,0
ACN,2016-03-24,pre_2020,1.18,1.34,0.1355932203389832,0.06046792868247186,0.00014762445578986316,0.060320304226682,0
ACN,2016-06-23,pre_2020,1.41,1.41,0.0,-0.06368142126664955,-0.02335434781897594,-0.04032707344767361,0
ACN,2016-09-28,pre_2020,1.3,1.31,0.007692307692307699,0.04744698827754634,-0.004128447610931563,0.051575435888477905,0
ACN,2016-12-21,pre_2020,1.49,1.58,0.06040268456375844,-0.05084602688011719,-0.0045053114637191305,-0.04634071541639806,0
ACN,2017-03-23,pre_2020,1.3,1.33,0.023076923076923096,-0.05929798778398687,-0.0017925226563523244,-0.05750546512763455,0
ACN,2017-06-22,pre_2020,1.52,1.52,0.0,-0.034379897527232584,0.0007409921649508266,-0.03512088969218341,0
ACN,2017-09-28,pre_2020,1.46,1.48,0.013698630136986314,-0.011490034631524537,0.004719108722407439,-0.016209143353931976,0
ACN,2017-12-21,pre_2020,1.67,1.79,0.07185628742514977,0.01410184094878919,0.0017976501279990398,0.01230419082079015,0
ACN,2018-03-22,pre_2020,1.49,1.58,0.06040268456375844,-0.09060040284705373,-0.04577909017187021,-0.04482131267518352,0
ACN,2018-06-28,pre_2020,1.72,1.79,0.04069767441860469,0.05310945912721099,0.0071656164048914395,0.04594384272231955,0
ACN,2018-09-27,pre_2020,1.56,1.58,0.012820512820512832,-0.01601429897387141,0.0028976970883825004,-0.01891199606225391,0
ACN,2018-12-20,pre_2020,1.85,1.96,0.059459459459459386,-0.09114983013400557,-0.03643426107657255,-0.05471556905743302,0
ACN,2019-03-28,pre_2020,1.57,1.73,0.10191082802547766,0.05736794522238786,0.010119807674708658,0.0472481375476792,0
ACN,2019-06-27,pre_2020,1.89,1.93,0.021164021164021184,0.007964434569043721,0.008709866640167041,-0.0007454320711233198,0
ACN,2019-09-26,pre_2020,1.71,1.74,0.017543859649122823,0.0026719541856770057,-0.007459398133986106,0.010131352319663112,0
ACN,2019-12-19,pre_2020,1.99,2.09,0.05025125628140697,0.025952576436047536,0.00850150589171128,0.017451070544336256,0
ACN,2020-03-19,post_2020,1.73,1.91,0.10404624277456644,-0.00800509952848405,-0.041061005959422414,0.033055906430938364,1
ACN,2020-06-25,post_2020,1.84,1.9,0.03260869565217382,0.0526653034841702,-0.01328531001781097,0.06595061350198117,1
ACN,2020-09-24,post_2020,1.73,1.7,-0.01734104046242776,-0.0694558867794216,0.018875772714062045,-0.08833165949348365,1
ACN,2020-12-17,post_2020,2.05,2.17,0.05853658536585372,0.07597499208790115,0.0015766165000290489,0.0743983755878721,1
ACN,2021-03-18,post_2020,1.9,2.03,0.0684210526315789,-0.0018542229505305041,-0.01637300102852468,0.014518778077994177,1
ACN,2021-06-24,post_2020,2.24,2.4,0.07142857142857129,0.031361493559079356,0.009488864588315993,0.021872628970763364,1
ACN,2021-09-23,post_2020,2.19,2.2,0.004566210045662206,0.01365548583345877,0.013817292138700976,-0.00016180630524220696,1
ACN,2021-12-16,post_2020,2.63,2.78,0.05703422053231936,0.055795192981060726,-0.019367566789959878,0.0751627597710206,1
ACN,2022-03-17,post_2020,2.37,2.54,0.07172995780590714,-0.00295466634047592,0.023600908074878024,-0.026555574415353944,1
ACN,2022-06-23,post_2020,2.83,2.9,0.02473498233215542,0.045286351765687405,0.04190802269413085,0.0033783290715565517,1
ACN,2022-09-22,post_2020,2.57,2.6,0.01167315175097286,-0.02049570979334303,-0.025013886502964766,0.004518176709621735,1
ACN,2022-12-16,post_2020,2.93,3.08,0.05119453924914672,-0.09149121656812542,-0.020185602973492145,-0.07130561359463328,1
